artist,album,rating,review_link,info_link
Indigo De Souza,Any Shape You Take,70,https://www.youtube.com/watch?v=cV7_MgSds-0,https://www.albumoftheyear.org/album/380307-indigo-de-souza-any-shape-you-take.php
CHVRCHES,Screen Violence,60,https://www.youtube.com/watch?v=zCiMy6Dhez0,https://www.albumoftheyear.org/album/375084-chvrches-screen-violence.php
Turnstile,GLOW ON,80,https://youtu.be/l2QY6v-naAs,https://www.albumoftheyear.org/album/389997-turnstile-glow-on.php
Halsey,"If I Can't Have Love, I Want Power",60,https://youtu.be/iUVOBq0MIi4,https://www.albumoftheyear.org/album/384497-halsey-if-i-cant-have-love-i-want-power.php
Between the Buried and Me,Colors II,40,https://youtu.be/kXicp53b6PA,https://www.albumoftheyear.org/album/383304-between-the-buried-and-me-colors-ii.php
Trippie Redd,Trip at Knight,50,https://www.youtube.com/watch?v=IRtA97V0Gas,https://www.albumoftheyear.org/album/322146-trippie-redd-trip-at-knight.php
"Quickly, Quickly",The Long and Short of It,70,https://youtu.be/JLfSAHlNrBI,https://www.albumoftheyear.org/album/375299-quickly-quickly-the-long-and-short-of-it.php
Tropical Fuck Storm,Deep States,60,https://youtu.be/sXoZxpHbUFw,https://www.albumoftheyear.org/album/382828-tropical-fuck-storm-deep-states.php
Lorde,Solar Power,40,https://youtu.be/knCe71tRofw,https://www.albumoftheyear.org/album/378462-lorde-solar-power.php
Deafheaven,Infinite Granite,30,https://youtu.be/k2Rhhj4QnIk,https://www.albumoftheyear.org/album/376320-deafheaven-infinite-granite.php
$uicideboy$,Long Term Effects of SUFFERING,40,https://youtu.be/F-QbDEI8ggI,https://www.albumoftheyear.org/album/382410-suicideboys-long-term-effects-of-suffering.php
Boldy James & The Alchemist,Bo Jackson,70,https://www.youtube.com/watch?v=pDX3N-Dm9yA,https://www.albumoftheyear.org/album/393387-boldy-james-the-alchemist-bo-jackson.php
Still Woozy,"If This Isn't Nice, I Don't Know What Is",50,https://youtu.be/CajnKHFPAdk,https://www.albumoftheyear.org/album/382325-still-woozy-if-this-isnt-nice-i-dont-know-what-is.php
The Killers,Pressure Machine,70,https://youtu.be/VzHT35kxLuQ,https://www.albumoftheyear.org/album/317950-the-killers-pressure-machine.php
KA,A Martyr's Reward,70,https://www.youtube.com/watch?v=mdGFiek1K70,https://www.albumoftheyear.org/album/401107-ka-a-martyrs-reward.php
Catbite,Nice One,70,https://www.youtube.com/watch?v=yJywipy8DXw,https://www.albumoftheyear.org/album/396242-catbite-nice-one.php
Lingua Ignota,SINNER GET READY,100,https://www.youtube.com/watch?v=g6S0XHGKzUU,https://www.albumoftheyear.org/album/350774-lingua-ignota-sinner-get-ready.php
Nas,King’s Disease II,80,https://youtu.be/KQodSAGa9Y8,https://www.albumoftheyear.org/album/395166-nas-kings-disease-ii.php
Pink Siifu,GUMBO'!,80,https://www.youtube.com/watch?v=h0bWqgIelDk,https://www.albumoftheyear.org/album/387591-pink-siifu-gumbo.php
Yola,Stand for Myself,80,https://youtu.be/L6lVCBNEzEA,https://www.albumoftheyear.org/album/359267-yola-stand-for-myself.php
Logic,Bobby Tarantino III,30,https://youtu.be/_KpreG204MI,https://www.albumoftheyear.org/album/385763-logic-bobby-tarantino-iii.php
Isaiah Rashad,The House Is Burning,50,https://www.youtube.com/watch?v=54kz9zv_080,https://www.albumoftheyear.org/album/363643-isaiah-rashad-the-house-is-burning.php
Billie Eilish,Happier Than Ever,70,https://youtu.be/8wSYxjEIAr8,https://www.albumoftheyear.org/album/360793-billie-eilish-happier-than-ever.php
LUMP,Animal,70,https://www.youtube.com/watch?v=cvq7DPhsBi4,https://www.albumoftheyear.org/album/363248-lump-animal.php
Bleachers,Take The Sadness Out of Saturday Night,60,https://youtu.be/Vcf46f6BC-c,https://www.albumoftheyear.org/album/369487-bleachers-take-the-sadness-out-of-saturday-night.php
Darkside,Spiral,70,https://youtu.be/KUe83JU7qRI,https://www.albumoftheyear.org/album/317615-darkside-spiral.php
Alexis Marshall,House of Lull . House of When,70,https://youtu.be/ZPP5MlOs2g4,https://www.albumoftheyear.org/album/375339-alexis-marshall-house-of-lull-house-of-when.php
Dave,We're All Alone In This Together,60,https://youtu.be/_-DrFVGXHyA,https://www.albumoftheyear.org/album/387184-dave-were-all-alone-in-this-together.php
Pop Smoke,Faith,40,https://youtu.be/UJxveXgSgcI,https://www.albumoftheyear.org/album/382930-pop-smoke-faith.php
Clairo,Sling,70,https://youtu.be/VJylCsmlXUk,https://www.albumoftheyear.org/album/378656-clairo-sling.php
KSI,All Over the Place,50,https://youtu.be/ohYgsVYQwFc,https://www.albumoftheyear.org/album/360457-ksi-all-over-the-place.php
Tones And I,Welcome To The Madhouse,NA,NA,https://www.albumoftheyear.org/album/377214-tones-and-i-welcome-to-the-madhouse.php
Tkay Maidza,"Last Year Was Weird, Vol. 3",70,https://youtu.be/oHamL-uvA-0,https://www.albumoftheyear.org/album/333190-tkay-maidza-last-year-was-weird-vol-3.php
IDK,USEE4YOURSELF,50,https://youtu.be/FCkXh5P-5lc,https://www.albumoftheyear.org/album/375045-idk-usee4yourself.php
Vince Staples,Vince Staples,70,https://www.youtube.com/watch?v=E4Qm0wH8p8M,https://www.albumoftheyear.org/album/356522-vince-staples-vince-staples.php
Twin Shadow,Twin Shadow,80,https://youtu.be/GqV5df08bTs,https://www.albumoftheyear.org/album/370637-twin-shadow-twin-shadow.php
ZelooperZ,Van Gogh's Left Ear,60,https://youtu.be/9Dn926lHlKE,https://www.albumoftheyear.org/album/388406-zelooperz-van-goghs-left-ear.php
Spellling,The Turning Wheel,100,https://youtu.be/rTaUAz5xrD4,https://www.albumoftheyear.org/album/212066-spellling-the-turning-wheel.php
Modest Mouse,The Golden Casket,20,https://www.youtube.com/watch?v=Ppn7Km1v7pA,https://www.albumoftheyear.org/album/363118-modest-mouse-the-golden-casket.php
Gaspard Augé,Escapades,40,https://youtu.be/7_JvIj6Goq4,https://www.albumoftheyear.org/album/366366-gaspard-auge-escapades.php
"Tyler, the Creator",CALL ME IF YOU GET LOST,80,https://youtu.be/DTsUahG-6us,https://www.albumoftheyear.org/album/380071-tyler-the-creator-call-me-if-you-get-lost.php
Hiatus Kaiyote,Mood Valiant,70,https://www.youtube.com/watch?v=UXJxwRuOGsY,https://www.albumoftheyear.org/album/345410-hiatus-kaiyote-mood-valiant.php
L'Rain,Fatigue,80,https://youtu.be/FVlDV15m854,https://www.albumoftheyear.org/album/350070-lrain-fatigue.php
SAULT,Nine,70,https://youtu.be/JstdXoJ-1TI,https://www.albumoftheyear.org/album/380315-sault-nine.php
Doja Cat,Planet Her,50,https://youtu.be/TSrMYyc9Hr0,https://www.albumoftheyear.org/album/322564-doja-cat-planet-her.php
Lucy Dacus,Home Video,70,https://www.youtube.com/watch?v=oDf4V3nUOUg,https://www.albumoftheyear.org/album/355670-lucy-dacus-home-video.php
Backxwash,I Lie Here Buried With My Rings and My Dresses,80,https://youtu.be/6kWWLOampOM,https://www.albumoftheyear.org/album/257593-backxwash-i-lie-here-buried-with-my-rings-and-my-dresses.php
Polo G,Hall Of Fame,60,https://www.youtube.com/watch?v=oQinyQ4_qws,https://www.albumoftheyear.org/album/354013-polo-g-hall-of-fame.php
King Gizzard and the Lizard Wizard,Butterfly 3000,50,https://www.youtube.com/watch?v=3RJ46MSQS1k,https://www.albumoftheyear.org/album/365193-king-gizzard-and-the-lizard-wizard-butterfly-3000.php
Migos,Culture III,20,https://youtu.be/Kkm-LnhiwGQ,https://www.albumoftheyear.org/album/193410-migos-culture-iii.php
MARINA,Ancient Dreams In A Modern Land,60,https://youtu.be/lCIveUzyIyI,https://www.albumoftheyear.org/album/356103-marina-ancient-dreams-in-a-modern-land.php
Pi'erre Bourne,The Life of Pi'erre 5,50,https://youtu.be/khl_jrfz-ws,https://www.albumoftheyear.org/album/320391-pierre-bourne-the-life-of-pierre-5.php
Dean Blunt,Black Metal 2,70,https://youtu.be/TYE930nQfig,https://www.albumoftheyear.org/album/377381-dean-blunt-black-metal-2.php
Lil Baby & Lil Durk,The Voice of the Heroes,60,https://youtu.be/HUwhPvQYuW8,https://www.albumoftheyear.org/album/365265-lil-baby-lil-durk-voice-of-the-heroes.php
Wolf Alice,Blue Weekend,40,https://www.youtube.com/watch?v=EIF4XGDYLI8,https://www.albumoftheyear.org/album/339214-wolf-alice-blue-weekend.php
Japanese Breakfast,Jubilee,70,https://www.youtube.com/watch?v=ojnqYC34JOQ,https://www.albumoftheyear.org/album/341271-japanese-breakfast-jubilee.php
DMX,Exodus,50,https://youtu.be/4uDvhwzNcP8,https://www.albumoftheyear.org/album/365102-dmx-exodus.php
Natalia Lafourcade,"Un Canto por México, Vol. II",60,https://www.youtube.com/watch?v=1ntJS8q74k4,https://www.albumoftheyear.org/album/246875-natalia-lafourcade-un-canto-por-mexico-vol-ii.php
Sweet Trip,"A Tiny House, in Secret Speeches, Polar Equals",70,https://youtu.be/si-WIvjw1e8,https://www.albumoftheyear.org/album/299960-sweet-trip-a-tiny-house-in-secret-speeches-polar-equals.php
Bladee,The Fool,60,https://youtu.be/1caj1joTPM4,https://www.albumoftheyear.org/album/371219-bladee-the-fool.php
Portal,Avow,50,https://youtu.be/alFbsK3P12Q,https://www.albumoftheyear.org/album/359760-portal-avow.php
black midi,Cavalcade,80,https://youtu.be/mmMrsCBFflE,https://www.albumoftheyear.org/album/347417-black-midi-cavalcade.php
Mach-Hommy,Pray For Haiti,70,https://youtu.be/_6w4v3U2RfY,https://www.albumoftheyear.org/album/361347-mach-hommy-pray-for-haiti.php
Twenty One Pilots,Scaled And Icy,20,https://youtu.be/WS1mVfnfLK8,https://www.albumoftheyear.org/album/352249-twenty-one-pilots-scaled-and-icy.php
Olivia Rodrigo,SOUR,70,https://youtu.be/A5jD5agdfww,https://www.albumoftheyear.org/album/350367-olivia-rodrigo-sour.php
Panopticon,...And Again Into the Light,80,https://www.youtube.com/watch?v=58of4qFifBM,https://www.albumoftheyear.org/album/327548-panopticon-and-again-into-the-light.php
J. Cole,The Off-Season,70,https://www.youtube.com/watch?v=cxwUIsWlbQ0,https://www.albumoftheyear.org/album/326628-j-cole-the-offseason.php
St. Vincent,Daddy's Home,90,https://www.youtube.com/watch?v=Nm2K9usYpfY,https://www.albumoftheyear.org/album/315503-st-vincent-daddys-home.php
Sons of Kemet,Black To The Future,70,https://youtu.be/8_MdFmLSbaY,https://www.albumoftheyear.org/album/349619-sons-of-kemet-black-to-the-future.php
Iceage,Seek Shelter,70,https://youtu.be/ZF_5WgwihL4,https://www.albumoftheyear.org/album/332308-iceage-seek-shelter.php
Squid,Bright Green Field,70,https://youtu.be/7KYnTi0PeoA,https://www.albumoftheyear.org/album/329449-squid-bright-green-field.php
Weezer,Van Weezer,50,https://youtu.be/VDUg_ZwswSg,https://www.albumoftheyear.org/album/176411-weezer-van-weezer.php
CZARFACE & MF DOOM,Super What?,60,https://youtu.be/bAI7-v1LOrI,https://www.albumoftheyear.org/album/363336-czarface-mf-doom-super-what.php
girl in red,if i could make it go quiet,30,https://www.youtube.com/watch?v=3w838rc2NNM,https://www.albumoftheyear.org/album/340981-girl-in-red-if-i-could-make-it-go-quiet.php
DJ Khaled,KHALED KHALED,40,https://www.youtube.com/watch?v=G_OUV7T21eY,https://www.albumoftheyear.org/album/347730-dj-khaled-khaled-khaled.php
Gojira,Fortitude,70,https://youtu.be/yxpMwGDITfU,https://www.albumoftheyear.org/album/336837-gojira-fortitude.php
Sematary,RAINBOW BRIDGE 3,80,https://www.youtube.com/watch?v=1WC988EhgZM,https://www.albumoftheyear.org/album/336932-sematary-rainbow-bridge-3.php
Porter Robinson,Nurture,80,https://youtu.be/NKtqB-SFIaw,https://www.albumoftheyear.org/album/211264-porter-robinson-nurture.php
Lil Yachty,Michigan Boy Boat,40,https://youtu.be/BimjGMQbUXQ,https://www.albumoftheyear.org/album/333688-lil-yachty-michigan-boy-boat.php
Jeff Rosenstock,SKA DREAM,80,https://youtu.be/OvJVJwVKRPY,https://www.albumoftheyear.org/album/358521-jeff-rosenstock-ska-dream.php
Conway the Machine,La Maquina,70,https://youtu.be/hUNsDB_FMsY,https://www.albumoftheyear.org/album/353835-conway-la-maquina.php
Greta Van Fleet,The Battle at Garden's Gate,20,https://youtu.be/0Q97XO4PboI,https://www.albumoftheyear.org/album/311182-greta-van-fleet-the-battle-at-gardens-gate.php
"Young Stoner Life, Young Thug & Gunna",Slime Language 2,50,https://youtu.be/Mpq6KIPi2NA,https://www.albumoftheyear.org/album/308231-young-stoner-life-young-thug-gunna-slime-language-2.php
Spectral Wound,A Diabolic Thirst,60,https://youtu.be/CPnXRgwPNPE,https://www.albumoftheyear.org/album/355802-spectral-wound-a-diabolic-thirst.php
Cannibal Corpse,Violence Unimagined,70,https://youtu.be/6lqoxQzTOgc,https://www.albumoftheyear.org/album/331495-cannibal-corpse-violence-unimagined.php
BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE",80,https://youtu.be/D-fk0AjWYiM,https://www.albumoftheyear.org/album/325766-brockhampton-roadrunner.php
SPIRIT OF THE BEEHIVE,"ENTERTAINMENT, DEATH",70,https://youtu.be/1JzDzuX4i7E,https://www.albumoftheyear.org/album/332273-spirit-of-the-beehive-entertainment-death.php
Iglooghost,Lei Line Eon,60,https://youtu.be/RqovSxr8m5Y,https://www.albumoftheyear.org/album/332571-iglooghost-lei-line-eon.php
Godspeed You! Black Emperor,G_d's Pee AT STATE'S END!,70,https://youtu.be/NzuJI3DSdcY,https://www.albumoftheyear.org/album/341595-godspeed-you-black-emperor-g-ds-pee-at-states-end.php
Quadeca,From Me To You,50,https://youtu.be/H12C70upjLU,https://www.albumoftheyear.org/album/330232-quadeca-from-me-to-you.php
NF,CLOUDS (THE MIXTAPE),50,https://www.youtube.com/watch?v=jM2eCUscL1g,https://www.albumoftheyear.org/album/337174-nf-clouds.php
Death From Above 1979,Is 4 Lovers,60,https://youtu.be/Fc-5SKkY1_U,https://www.albumoftheyear.org/album/311829-death-from-above-1979-is-4-lovers.php
"Floating Points, Pharoah Sanders & The London Symphony Orchestra",Promises,90,https://youtu.be/e0FQqOXsh1E,https://www.albumoftheyear.org/album/336438-floating-points-pharoah-sanders-the-london-symphony-orchestra-promises.php
Armand Hammer & The Alchemist,HARAM,80,https://youtu.be/q492csLww8c,https://www.albumoftheyear.org/album/339255-armand-hammer-the-alchemist-haram.php
Tune-Yards,sketchy.,70,https://www.youtube.com/watch?v=pnbyue-Jh9k,https://www.albumoftheyear.org/album/329406-tune-yards-sketchy.php
serpentwithfeet,DEACON,50,https://youtu.be/KDtKSvMWROA,https://www.albumoftheyear.org/album/328762-serpentwithfeet-deacon.php
Xiu Xiu,Oh No,70,https://www.youtube.com/watch?v=Adbj6nehBP8,https://www.albumoftheyear.org/album/328322-xiu-xiu-oh-no.php
Lana Del Rey,Chemtrails Over the Country Club,70,https://youtu.be/One2rMI8chY,https://www.albumoftheyear.org/album/173800-lana-del-rey-chemtrails-over-the-country-club.php
Justin Bieber,Justice,30,https://youtu.be/M7CGOFQBMGE,https://www.albumoftheyear.org/album/340054-justin-bieber-justice.php
Benny The Butcher & Harry Fraud,The Plugs I Met 2,70,https://youtu.be/zgixzZYYM8Q,https://www.albumoftheyear.org/album/324556-benny-the-butcher-harry-fraud-the-plugs-i-met-2.php
Feu! Chatterton,Palais d'argile,80,https://youtu.be/Dhk8GHeyrkQ,https://www.albumoftheyear.org/album/333645-feu-chatterton-palais-dargile.php
Denzel Curry & Kenny Beats,UNLOCKED 1.5,60,https://youtu.be/GU-O3J-KWsE,https://www.albumoftheyear.org/album/337281-denzel-curry-kenny-beats-unlocked-15.php
Genesis Owusu,Smiling With No Teeth,80,https://youtu.be/-WCSorcTE4I,https://www.albumoftheyear.org/album/304735-genesis-owusu-smiling-with-no-teeth.php
C. Tangana,El Madrileño,70,https://youtu.be/KhdvNC7z8FE,https://www.albumoftheyear.org/album/329486-c-tangana-el-madrileno.php
Danny L Harle,HARLECORE,60,https://www.youtube.com/watch?v=DBrDkDkZEuw,https://www.albumoftheyear.org/album/324498-danny-l-harle-harlecore.php
Julien Baker,Little Oblivions,40,https://www.youtube.com/watch?v=LXdabIrzrDs,https://www.albumoftheyear.org/album/293207-julien-baker-little-oblivions.php
Rural Internet,breaking up.,70,https://youtu.be/X6d79bon-n8,https://www.albumoftheyear.org/album/331894-rural-internet-breaking-up.php
Altın Gün,Yol,70,https://youtu.be/1ZTRms95AKs,https://www.albumoftheyear.org/album/315456-altin-gun-yol.php
King Gizzard and the Lizard Wizard,L.W.,70,https://youtu.be/reMxrzKTyNU,https://www.albumoftheyear.org/album/325401-king-gizzard-and-the-lizard-wizard-lw.php
Nick Cave & Warren Ellis,CARNAGE,80,https://youtu.be/UABXnP_1i-s,https://www.albumoftheyear.org/album/322754-nick-cave-warren-ellis-carnage.php
Trippie Redd,NEON SHARK vs. Pegasus (Deluxe: Presented by Travis Barker),40,https://youtu.be/f9GlJ-YkqJ4,https://www.albumoftheyear.org/album/296630-trippie-redd-pegasus-deluxe-neon-shark.php
Mogwai,As the Love Continues,60,https://youtu.be/jbM_AZxCTBc,https://www.albumoftheyear.org/album/296123-mogwai-as-the-love-continues.php
Black Dresses,Forever In Your Heart,80,https://youtu.be/xkI9StSO9AM,https://www.albumoftheyear.org/album/335975-black-dresses-forever-in-your-heart.php
slowthai,TYRON,80,https://www.youtube.com/watch?v=WMAcwJ5lUzE,https://www.albumoftheyear.org/album/302045-slowthai-tyron.php
Pale Waves,Who Am I?,50,https://youtu.be/UpoIMD7izUQ,https://www.albumoftheyear.org/album/300716-pale-waves-who-am-i.php
Florida Georgia Line,Life Rolls On,30,https://www.youtube.com/watch?v=DNPw2EvySX0,https://www.albumoftheyear.org/album/323076-florida-georgia-line-life-rolls-on.php
Ad Nauseam,Imperative Imperceptible Impulse,80,https://www.youtube.com/watch?v=CWqSCn0SG10,https://www.albumoftheyear.org/album/331856-ad-nauseam-imperative-imperceptible-impulse.php
The Weather Station,Ignorance,50,https://youtu.be/TUP1_EmhwI4,https://www.albumoftheyear.org/album/303633-the-weather-station-ignorance.php
Conway & Big Ghost Ltd.,IF IT BLEEDS IT CAN BE KILLED,70,https://youtu.be/OxTYIlBoE6Y,https://www.albumoftheyear.org/album/329875-conway-big-ghost-ltd-if-it-bleeds-it-can-be-killed.php
Hayley Williams,FLOWERS for VASES / descansos,50,https://youtu.be/sOVuYWs9RP4,https://www.albumoftheyear.org/album/332176-hayley-williams-flowers-for-vases-descansos.php
"Black Country, New Road",For the first time,80,https://youtu.be/EYiFXbhAwxg,https://www.albumoftheyear.org/album/295445-black-country-new-road-for-the-first-time.php
Foo Fighters,Medicine at Midnight,50,https://youtu.be/wvLrxrY8Y40,https://www.albumoftheyear.org/album/299867-foo-fighters-medicine-at-midnight.php
The Body,I've Seen All I Need to See,70,https://youtu.be/T2KxQVMzLUM,https://www.albumoftheyear.org/album/290213-the-body-ive-seen-all-i-need-to-see.php
Madlib,Sound Ancestors,70,https://youtu.be/4Sqd7rXJqEw,https://www.albumoftheyear.org/album/294850-madlib-sound-ancestors.php
Weezer,OK Human,80,https://youtu.be/_PM2RMx7zTY,https://www.albumoftheyear.org/album/316335-weezer-ok-human.php
Portrayal of Guilt,We Are Always Alone,60,https://youtu.be/8L9s6emx0Rc,https://www.albumoftheyear.org/album/295440-portrayal-of-guilt-we-are-always-alone.php
Bicep,Isles,50,https://www.youtube.com/watch?v=w0j7ptp2a6s,https://www.albumoftheyear.org/album/288057-bicep-isles.php
shame,Drunk Tank Pink,60,https://youtu.be/t8OB9Da7gsw,https://www.albumoftheyear.org/album/303732-shame-drunk-tank-pink.php
Sleaford Mods,Spare Ribs,40,https://youtu.be/XtvBFMOwqsU,https://www.albumoftheyear.org/album/296621-sleaford-mods-spare-ribs.php
Ashnikko,DEMIDEVIL,60,https://youtu.be/CsApbdvkE5k,https://www.albumoftheyear.org/album/275413-ashnikko-demidevil.php
Viagra Boys,Welfare Jazz,80,https://youtu.be/ru9qiOXq4ec,https://www.albumoftheyear.org/album/290508-viagra-boys-welfare-jazz.php
Jazmine Sullivan,Heaux Tales,80,https://youtu.be/-bOIen0lY4s,https://www.albumoftheyear.org/album/322381-jazmine-sullivan-heaux-tales.php
R.A.P. Ferreira,bob's son: R​.​A​.​P. Ferreira in the garden level cafe of the scallops hotel,60,https://youtu.be/VvCRyCMCJpE,https://www.albumoftheyear.org/album/315708-rap-ferreira-bobs-son-rap-ferreira-in-the-garden-level-cafe-of-the-scallops-hotel.php
